customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn
9904-EHEVJ;F;1;Y;1;32;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;1;Yes;Mailed check;91.35;2896.55;No
7028-DVOIQ;M;1;N;0;35;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;1;Yes;Electronic check;99.05;3395.8;Yes
6169-PPETC;M;0;Y;1;35;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Bank transfer (automatic);20.5;759.35;No
4208-UFFGW;M;1;N;0;2;Yes;No;DSL;No;No;No;No;No;No;1;No;Mailed check;44.95;85.15;Yes
8584-KMVXD;F;0;N;0;8;Yes;No;Fiber optic;No;Yes;No;No;No;No;1;No;Electronic check;75.6;535.55;No
8467-WYNSR;M;0;N;0;22;Yes;No;DSL;Yes;No;No;Yes;No;No;1;No;Mailed check;55.1;1253.15;No
0851-DFJKB;F;0;N;0;15;Yes;No;DSL;Yes;No;Yes;Yes;No;No;1;No;Electronic check;58.95;955.15;No
5382-SOYZL;M;0;N;0;22;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;1;Yes;Electronic check;95.1;2162.6;No
9448-REEVD;M;0;Y;0;1;Yes;No;DSL;No;No;No;No;No;No;1;No;Credit card (automatic);44.7;44.7;Yes
3261-CQXOL;F;0;Y;1;71;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Bank transfer (automatic);25.45;1813.35;No
8388-FYNPZ;M;0;N;0;4;Yes;No;DSL;Yes;No;Yes;No;No;No;1;No;Electronic check;56.75;245.15;No
4002-BQWPQ;M;0;N;0;25;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;1;No;Bank transfer (automatic);81.75;2028.8;No
5651-YLPRD;F;0;Y;1;32;Yes;No;Fiber optic;No;Yes;No;No;Yes;No;1;Yes;Electronic check;86.1;2723.75;No
2826-DXLQO;M;1;Y;0;7;No;No phone service;DSL;Yes;No;No;No;No;No;1;No;Bank transfer (automatic);29.8;220.45;No
4378-BZYFP;M;0;N;0;17;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;Yes;Mailed check;20.5;365.8;No
9489-UTFKA;M;1;Y;0;8;Yes;No;DSL;Yes;No;No;No;Yes;No;1;No;Bank transfer (automatic);60.9;551.95;No
4849-PYRLQ;F;1;N;0;56;Yes;Yes;DSL;Yes;No;Yes;Yes;No;Yes;3;No;Bank transfer (automatic);73.25;4054.2;No
9117-SHLZX;M;0;N;0;1;Yes;No;DSL;No;No;No;No;No;No;1;Yes;Mailed check;45.7;45.7;Yes
9889-TMAHG;M;1;N;0;8;Yes;No;Fiber optic;Yes;No;No;Yes;Yes;Yes;1;No;Credit card (automatic);100.3;832.35;Yes
4541-RMRLG;M;0;N;0;7;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;No;Electronic check;19.25;112.3;Yes
7764-BDPEE;M;0;N;1;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;No;Mailed check;20.85;60.65;No
3429-IFLEM;F;0;N;0;71;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;No;3;No;Credit card (automatic);77.35;5550.1;No
3158-MOERK;F;0;N;0;2;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;1;Yes;Electronic check;96;174.8;Yes
7294-TMAOP;F;0;N;0;1;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;1;No;Electronic check;90.55;90.55;Yes
5002-GCQFH;M;0;Y;0;49;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;No;1;Yes;Bank transfer (automatic);93.85;4733.1;No
0556-FJEGU;M;0;N;0;58;Yes;No;DSL;No;Yes;Yes;Yes;Yes;No;3;No;Bank transfer (automatic);70.1;4048.95;No
8919-FYFQZ;M;1;Y;0;44;No;No phone service;DSL;No;Yes;No;No;No;No;1;Yes;Electronic check;30.35;1359.7;Yes
0604-THJFP;F;0;Y;1;59;Yes;No;DSL;No;Yes;No;Yes;Yes;Yes;3;Yes;Credit card (automatic);75.95;4542.35;No
2834-JRTUA;M;0;N;0;71;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;3;Yes;Electronic check;108.05;7532.15;Yes
5875-YPQFJ;M;0;N;0;1;Yes;No;Fiber optic;No;No;No;No;No;No;1;Yes;Electronic check;69.9;69.9;Yes
5879-SESNB;F;0;N;0;11;Yes;Yes;Fiber optic;No;No;No;No;No;No;1;No;Electronic check;75.25;888.65;No
6646-QVXLR;M;1;Y;0;62;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;2;Yes;Electronic check;103.75;6383.35;Yes
6461-PPAXN;F;0;Y;1;35;Yes;No;DSL;Yes;No;No;Yes;No;No;2;Yes;Bank transfer (automatic);54.95;1916;No
3318-ISQFQ;F;0;N;0;20;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;Yes;Bank transfer (automatic);19.5;413;No
1106-HRLKZ;M;0;Y;1;40;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Mailed check;19.6;808.95;No
2483-XSSMZ;F;0;N;0;39;Yes;No;DSL;Yes;No;No;No;No;No;2;Yes;Electronic check;47.85;1886.4;No
8603-IJWDN;M;0;N;0;1;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;1;Yes;Electronic check;86.6;86.6;Yes
8165-ZJRNM;F;0;Y;1;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Bank transfer (automatic);23.75;1679.25;No
9369-XFEHK;F;1;Y;0;33;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;1;Yes;Bank transfer (automatic);80.6;2656.5;Yes
2604-XVDAM;F;0;N;0;12;Yes;No;DSL;No;No;No;No;No;No;1;No;Bank transfer (automatic);43.8;540.95;No
3717-OFRTN;M;0;N;0;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;No;Bank transfer (automatic);19.75;19.75;No
9046-JBFWA;M;0;N;1;27;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;No;Mailed check;19.15;537.35;No
3280-NMUVX;M;0;Y;1;34;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;No;Credit card (automatic);19.6;678.8;No
1206-EHBDD;F;0;Y;0;56;Yes;No;Fiber optic;Yes;No;Yes;No;No;No;3;No;Bank transfer (automatic);80.3;4513.65;No
8361-LBRDI;F;0;N;0;58;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Credit card (automatic);24.35;1423.85;No
4883-KCPZJ;F;0;Y;1;22;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Credit card (automatic);25.25;555.4;No
9108-EQPNQ;F;0;Y;1;10;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Credit card (automatic);26.1;225.55;No
7277-KAMWT;M;0;N;0;13;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Credit card (automatic);20;268.45;No
3842-IYKUE;F;0;N;0;35;Yes;Yes;Fiber optic;No;Yes;No;Yes;No;No;1;No;Credit card (automatic);85.3;2917.5;Yes
6641-XRPSU;F;0;N;0;34;Yes;No;Fiber optic;No;No;No;No;No;No;1;Yes;Credit card (automatic);70;2416.1;Yes
1374-DMZUI;F;1;N;0;4;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;1;Yes;Electronic check;94.3;424.45;Yes
2545-LXYVJ;M;0;Y;0;72;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Bank transfer (automatic);20.7;1492.1;No
3234-VKACU;M;0;N;0;2;Yes;No;DSL;No;No;No;Yes;Yes;Yes;1;No;Electronic check;70.3;132.4;No
8357-EQXFO;F;0;N;0;7;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;1;Yes;Electronic check;95.35;660.9;Yes
1989-PRJHP;M;1;Y;0;27;Yes;Yes;Fiber optic;No;No;No;No;No;No;1;Yes;Electronic check;75.5;1893.95;Yes
8120-JDCAM;M;0;Y;1;4;Yes;No;Fiber optic;No;No;No;No;No;No;1;Yes;Mailed check;69.55;284.9;No
8917-FAEMR;F;0;N;0;37;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Mailed check;19.85;784.25;No
7047-YXDMZ;M;0;N;0;21;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;No;Mailed check;20;417.7;No
2858-EIMXH;F;1;Y;0;53;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;2;Yes;Credit card (automatic);95.85;5016.25;No
9524-EGPJC;F;0;N;0;18;Yes;Yes;Fiber optic;No;No;No;Yes;No;Yes;1;Yes;Electronic check;90.1;1612.75;Yes
6993-OHLXR;F;0;N;0;2;Yes;No;Fiber optic;No;No;No;No;No;No;1;No;Electronic check;68.95;119.75;Yes
8818-XYFCQ;M;0;Y;1;32;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;1;Yes;Credit card (automatic);99.55;3204.65;Yes
6419-ZTTLE;M;1;Y;0;23;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;Yes;Electronic check;20.75;485.2;No
0929-HYQEW;M;0;N;0;3;Yes;No;DSL;Yes;No;No;No;No;No;1;Yes;Mailed check;50.15;160.85;No
6614-YOLAC;F;0;Y;1;71;No;No phone service;DSL;Yes;Yes;No;Yes;Yes;Yes;3;No;Mailed check;58.65;4145.25;No
7426-RHZGU;M;0;N;0;9;Yes;No;Fiber optic;No;No;No;Yes;Yes;Yes;1;Yes;Bank transfer (automatic);95.9;827.45;No
4065-JJAVA;F;0;N;0;1;Yes;No;DSL;No;Yes;No;No;No;No;1;No;Electronic check;49.5;49.5;No
4695-VADHF;M;0;Y;1;18;Yes;No;DSL;No;No;Yes;No;No;Yes;1;No;Electronic check;57.45;990.85;Yes
3863-IUBJR;M;0;Y;1;12;Yes;No;DSL;No;No;No;No;No;Yes;2;No;Credit card (automatic);53.65;696.35;Yes
7649-SIJJF;M;0;Y;0;71;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;3;Yes;Mailed check;80.1;5585.4;No
9361-YNQWJ;F;0;N;0;64;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;Yes;Bank transfer (automatic);24.4;1601.2;No
3748-FVMZZ;M;0;N;0;4;No;No phone service;DSL;No;No;No;Yes;No;Yes;1;Yes;Electronic check;40.05;162.45;No
9391-TTOYH;F;0;N;0;23;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;Yes;Mailed check;19.5;470.2;No
1452-XRSJV;F;0;Y;1;39;Yes;No;DSL;Yes;No;No;No;No;No;1;No;Credit card (automatic);51.05;2066;No
3422-WJOYD;M;0;Y;0;28;Yes;No;DSL;Yes;No;No;Yes;No;No;2;No;Mailed check;54.35;1426.45;No
8242-SOQUO;F;1;N;0;5;Yes;No;Fiber optic;No;Yes;No;No;Yes;No;1;Yes;Electronic check;84.7;392.5;No
7460-ITWWP;F;1;Y;0;45;Yes;No;Fiber optic;No;No;Yes;No;No;Yes;1;Yes;Electronic check;86.1;3861.45;No
7147-AYBAA;M;0;N;0;37;Yes;No;Fiber optic;No;No;No;No;No;No;1;Yes;Mailed check;70.35;2552.9;No
7868-TMWMZ;F;1;Y;0;60;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;3;Yes;Bank transfer (automatic);110;6668.35;No
4822-RVYBB;M;1;N;0;8;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;1;Yes;Electronic check;100.6;819.4;Yes
6732-FZUGP;F;0;N;0;47;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;No;2;No;Credit card (automatic);94.9;4615.25;No
8436-BJUMM;M;0;Y;1;26;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;1;Yes;Electronic check;83.75;2070.6;Yes
4184-TJFAN;F;1;Y;1;3;Yes;No;Fiber optic;Yes;No;No;Yes;Yes;No;1;Yes;Mailed check;88.3;273.75;Yes
8329-GWVPJ;F;0;Y;1;50;Yes;No;Fiber optic;No;No;No;No;No;No;1;Yes;Bank transfer (automatic);69.75;3557.7;No
1352-VHKAJ;M;0;Y;1;27;Yes;Yes;DSL;No;No;No;Yes;Yes;Yes;1;No;Bank transfer (automatic);71.6;1957.1;No
4145-UQXUQ;F;1;N;0;8;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;1;Yes;Electronic check;92.1;729.95;Yes
2632-TACXW;F;0;Y;0;62;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Bank transfer (automatic);23.65;1416.75;No
8146-QQKZH;F;0;Y;0;71;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;3;No;Bank transfer (automatic);81.85;5924.4;No
1767-CJKBA;M;0;N;0;66;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Mailed check;25.1;1697.7;No
6445-TNRXS;M;0;Y;1;68;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;3;Yes;Bank transfer (automatic);114.7;7849.85;No
4581-LNWUM;F;0;N;0;13;No;No phone service;DSL;No;No;Yes;No;Yes;Yes;1;No;Electronic check;49.15;649.4;No
4869-EPIUS;M;0;Y;0;56;Yes;No;Fiber optic;No;No;No;No;No;Yes;2;Yes;Electronic check;80.9;4557.5;No
9948-YPTDG;M;0;Y;0;38;Yes;No;Fiber optic;Yes;Yes;No;No;No;No;1;Yes;Electronic check;79.45;3013.05;Yes
1236-WFCDV;M;1;N;0;14;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;1;No;Credit card (automatic);90.45;1266.1;Yes
1915-OAKWD;F;0;N;1;16;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;Yes;Bank transfer (automatic);19.3;360.35;No
7296-PIXQY;F;0;Y;1;14;Yes;No;Fiber optic;No;No;No;No;No;No;1;No;Electronic check;70.2;1046.5;No
4883-QICIH;M;0;Y;1;32;Yes;No;Fiber optic;No;No;No;No;No;No;1;Yes;Bank transfer (automatic);69.75;2347.9;Yes
3354-OADJP;F;0;N;0;8;Yes;No;DSL;Yes;No;No;Yes;No;No;2;No;Bank transfer (automatic);54.25;447.75;No
3524-WQDSG;F;0;Y;1;43;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;1;Yes;Bank transfer (automatic);99.3;4209.95;No
0810-DHDBD;F;0;N;0;52;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;No;2;No;Credit card (automatic);74;3877.65;No
4026-SKKHW;M;0;N;0;3;Yes;No;DSL;No;No;No;Yes;No;No;1;Yes;Mailed check;50.25;152.3;No
2829-HYVZP;M;0;N;0;29;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;Yes;Mailed check;19.8;572.2;No
8329-IBCTI;F;0;N;0;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;No;Mailed check;19.65;19.65;Yes
1271-SJBGZ;M;1;N;0;12;No;No phone service;DSL;No;No;Yes;Yes;No;Yes;1;Yes;Electronic check;43.65;526.95;Yes
3845-JHAMY;F;0;Y;1;16;No;No phone service;DSL;No;No;No;No;No;Yes;1;Yes;Credit card (automatic);35.5;552.7;No
7013-PSXHK;F;0;N;0;40;Yes;Yes;DSL;No;No;Yes;Yes;Yes;Yes;2;Yes;Mailed check;80.75;3208.65;No
5669-SRAIP;F;0;N;0;5;No;No phone service;DSL;No;No;Yes;No;No;Yes;1;No;Electronic check;39.5;210.75;Yes
5981-ITEMU;M;0;Y;0;40;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;1;Yes;Bank transfer (automatic);97.1;3706.95;Yes
3486-NPGST;F;0;N;0;36;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;No;Mailed check;19.55;620.75;No
6941-PMGEP;F;0;N;0;5;Yes;No;Fiber optic;No;No;No;No;No;Yes;1;Yes;Electronic check;80;412.5;Yes
1624-WOIWJ;F;0;N;0;10;Yes;No;Fiber optic;Yes;No;No;No;Yes;No;1;Yes;Mailed check;84.7;832.05;Yes
2074-GKOWZ;M;0;Y;1;2;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;1;Yes;Bank transfer (automatic);89.55;185.55;Yes
0376-YMCJC;M;0;N;0;23;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;No;1;Yes;Electronic check;90.6;1943.2;Yes
6100-FJZDG;M;0;Y;1;26;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;Yes;Bank transfer (automatic);20.05;505.9;No
4829-ZLJTK;F;1;Y;0;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;3;Yes;Electronic check;112.4;8046.85;No
1730-VFMWO;F;0;Y;0;34;Yes;No;DSL;No;No;No;Yes;No;No;1;No;Bank transfer (automatic);50.2;1815.3;No
7143-BQIBA;M;0;N;0;10;Yes;No;DSL;Yes;No;No;Yes;Yes;No;1;No;Bank transfer (automatic);62.25;612.95;No
3800-LYTRK;F;0;N;0;14;Yes;No;DSL;Yes;No;No;Yes;No;No;2;No;Mailed check;55.7;795.15;No
0634-SZPQA;F;0;N;0;23;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;No;1;Yes;Bank transfer (automatic);90.05;2169.8;Yes
9646-NMHXE;M;0;Y;0;47;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Mailed check;19.65;973.1;No
7030-NJVDP;M;0;Y;0;24;Yes;No;Fiber optic;Yes;No;No;Yes;No;Yes;1;Yes;Electronic check;89.25;2210.2;No
5536-RTPWK;M;0;Y;0;49;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;1;Yes;Bank transfer (automatic);99.05;4853.75;Yes
8883-GRDWQ;M;1;N;0;20;Yes;No;DSL;Yes;No;No;Yes;No;No;2;No;Mailed check;54;1055.9;No
6166-ILMNY;F;0;N;0;2;Yes;No;Fiber optic;No;No;No;No;No;No;1;No;Bank transfer (automatic);69.75;144.55;Yes
3097-NNSPB;F;0;N;0;2;Yes;No;DSL;No;Yes;No;No;No;No;1;Yes;Credit card (automatic);49.05;91.1;Yes
7771-ZONAT;M;0;N;0;22;No;No phone service;DSL;No;No;Yes;Yes;Yes;Yes;3;No;Bank transfer (automatic);56.75;1304.85;No
0655-RBDUG;M;0;N;0;7;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;1;Yes;Bank transfer (automatic);98.05;713;Yes
2111-DWYHN;M;0;N;0;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;No;Mailed check;21.1;21.1;No
4194-WHFCB;F;0;Y;1;59;Yes;Yes;Fiber optic;No;Yes;No;Yes;No;Yes;1;Yes;Bank transfer (automatic);96.65;5580.8;No
4121-AGSIN;F;0;Y;1;58;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;Yes;Credit card (automatic);24.5;1497.9;No
4361-BKAXE;F;0;N;0;41;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;1;Yes;Bank transfer (automatic);114.5;4527.45;Yes
9845-PEEKO;F;1;N;0;59;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;3;Yes;Credit card (automatic);79.2;4590.35;No
0455-XFASS;F;0;Y;1;3;Yes;No;Fiber optic;No;No;No;No;No;No;1;Yes;Electronic check;69.55;200.2;No
0301-KOBTQ;M;0;N;0;32;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;Yes;Bank transfer (automatic);20.05;614.45;No
1751-NCDLI;M;1;Y;0;46;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;1;Yes;Electronic check;98.85;4564.9;No
4367-NUYAO;M;0;Y;1;0;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Mailed check;25.75;;No
9878-TNQGW;M;0;N;0;2;Yes;No;Fiber optic;No;No;No;No;No;Yes;1;Yes;Electronic check;80.95;171.15;Yes
9170-ARBTB;F;0;Y;1;52;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;No;Credit card (automatic);19.6;1012.4;No
4441-NIHPT;F;1;N;0;13;Yes;No;Fiber optic;No;No;Yes;No;No;No;1;Yes;Electronic check;74.3;940.35;Yes
8999-BOHSE;F;1;N;0;11;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;1;No;Bank transfer (automatic);89.7;1047.7;Yes
7241-AJHFS;M;0;N;0;32;Yes;Yes;Fiber optic;Yes;No;No;Yes;No;No;1;No;Bank transfer (automatic);87.65;2766.4;No
7029-RPUAV;M;1;Y;0;17;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;1;Yes;Credit card (automatic);100.45;1622.45;Yes
4546-FOKWR;F;0;N;0;16;Yes;Yes;Fiber optic;No;No;No;No;No;No;1;Yes;Credit card (automatic);74.75;1129.35;No
9036-CSKBW;F;0;N;0;51;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;2;No;Bank transfer (automatic);107.45;5680.9;No
5832-TRLPB;M;0;N;0;29;Yes;No;DSL;No;No;Yes;Yes;Yes;Yes;2;Yes;Bank transfer (automatic);75.35;2243.9;No
8590-YFFQO;M;0;Y;0;70;Yes;No;DSL;Yes;Yes;Yes;Yes;No;No;3;No;Credit card (automatic);64.95;4523.25;No
8659-IOOPU;F;0;Y;1;71;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;No;Yes;3;No;Electronic check;100.45;7159.7;No
1338-CECEE;M;0;Y;1;41;Yes;Yes;DSL;No;Yes;Yes;No;Yes;No;2;No;Bank transfer (automatic);68.5;2839.95;No
7439-DKZTW;M;0;N;0;1;Yes;No;Fiber optic;No;No;No;No;Yes;No;1;Yes;Electronic check;80.55;80.55;No
4646-QZXTF;F;0;Y;0;7;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;1;No;Bank transfer (automatic);81.25;580.1;No
4607-CHPCA;M;0;Y;1;25;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;2;Yes;Electronic check;90.4;2178.6;Yes
9742-XOKTS;M;0;Y;1;67;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;No;No;2;No;Electronic check;89.55;6038.55;No
6921-OZMFH;M;0;Y;1;5;Yes;Yes;DSL;No;No;No;Yes;No;No;1;Yes;Mailed check;55.7;259.4;No
9578-FOMUK;M;0;N;1;15;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;Yes;Electronic check;24.8;324.15;No
4712-UYOOI;F;0;Y;1;20;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;No;Electronic check;20;417.65;No
8824-RWFXJ;M;0;Y;1;3;Yes;No;DSL;No;Yes;Yes;No;No;No;1;Yes;Mailed check;56.15;168.15;Yes
7722-CVFXN;M;0;Y;1;54;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;2;Yes;Electronic check;105.2;5637.85;No
8717-VCTXJ;M;0;N;0;42;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;Yes;Mailed check;19.55;839.4;No
7363-QTBIW;F;0;Y;0;9;Yes;No;Fiber optic;No;No;No;No;No;Yes;1;Yes;Electronic check;79.75;769.1;No
4159-NAAIX;F;0;N;0;63;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;3;No;Bank transfer (automatic);97.45;6253;No
0971-QIFJK;F;0;Y;0;69;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Bank transfer (automatic);24.25;1641.8;No
9397-TZSHA;F;0;N;0;69;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Credit card (automatic);24.6;1678.05;No
3391-JSQEW;M;0;Y;0;40;Yes;No;DSL;No;Yes;No;No;No;No;1;Yes;Mailed check;50.15;2058.5;No
0343-QLUZP;M;0;N;0;60;No;No phone service;DSL;Yes;Yes;Yes;No;No;No;3;No;Bank transfer (automatic);39.6;2424.5;No
9763-PDTKK;F;0;N;0;4;Yes;No;Fiber optic;Yes;No;Yes;Yes;No;Yes;1;Yes;Bank transfer (automatic);94.4;387.2;Yes
2176-LVPNX;F;1;N;0;71;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;3;No;Mailed check;89.85;6293.45;No
7627-JKIAZ;F;0;Y;0;37;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;1;Yes;Credit card (automatic);78.95;2839.65;Yes
3312-UUMZW;M;0;Y;0;32;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;1;Yes;Credit card (automatic);98.85;3145.9;No
1271-UODNO;M;0;N;0;39;Yes;Yes;DSL;No;No;No;Yes;No;No;3;Yes;Credit card (automatic);53.85;2200.7;No
8461-EFQYM;F;0;N;0;38;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;Yes;Electronic check;24.25;914.4;No
6900-RBKER;M;0;N;0;52;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;3;Yes;Credit card (automatic);89.45;4577.75;No
6891-JPYFF;F;0;Y;1;48;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;Yes;1;Yes;Credit card (automatic);105.25;4997.5;No
1459-QNFQT;M;0;Y;1;70;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;3;No;Bank transfer (automatic);59.5;4144.8;No
1047-NNCBF;M;0;N;0;20;Yes;No;Fiber optic;No;No;No;No;No;No;1;No;Credit card (automatic);70.55;1493.55;No
3696-XRIEN;F;0;N;0;50;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;2;Yes;Credit card (automatic);82.5;4179.1;No
4081-DYXAV;F;0;N;0;19;No;No phone service;DSL;No;No;No;No;Yes;Yes;2;Yes;Credit card (automatic);44.85;893.55;Yes
0074-HDKDG;M;0;Y;1;25;Yes;No;DSL;Yes;Yes;Yes;No;No;No;2;Yes;Bank transfer (automatic);61.6;1611;No
8791-GFXLZ;M;0;N;0;12;Yes;No;DSL;No;Yes;No;No;No;No;1;Yes;Bank transfer (automatic);49.05;593.05;No
8111-SLLHI;M;1;Y;0;39;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;1;Yes;Electronic check;105.65;4284.8;Yes
0927-LCSMG;M;0;N;0;7;Yes;No;Fiber optic;No;No;Yes;No;No;No;1;No;Mailed check;74.65;544.55;Yes
9330-DHBFL;F;0;Y;1;23;Yes;No;DSL;Yes;Yes;Yes;Yes;No;No;2;Yes;Mailed check;66.25;1533.8;No
0098-BOWSO;M;0;N;0;27;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;Yes;Electronic check;19.4;529.8;No
3452-ABWRL;M;1;N;0;47;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;1;Yes;Credit card (automatic);86.05;3865.6;No
5859-HZYLF;M;0;Y;1;26;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;Yes;Credit card (automatic);19.15;515.75;No
